,Year,Week,SMN,SMT,VCI,TCI,VHI,Region_ID
24508,1997,23,0.407,297.6,69.45,65.14,67.3,11
24509,1997,24,0.417,298.33,74.04,66.01,70.02,11
24510,1997,25,0.42,298.64,76.88,67.44,72.16,11
24511,1997,26,0.416,298.45,77.4,73.23,75.32,11
24512,1997,27,0.405,297.84,74.86,78.94,76.9,11
24513,1997,28,0.396,297.47,73.32,83.01,78.17,11
24514,1997,29,0.392,297.5,75.2,84.68,79.94,11
24515,1997,30,0.391,297.5,79.3,85.47,82.38,11
24516,1997,31,0.384,297.23,82.39,87.21,84.8,11
24517,1997,32,0.377,296.95,84.9,88.83,86.87,11
24518,1997,33,0.37,296.82,86.49,86.84,86.67,11
24519,1997,34,0.356,296.65,85.26,81.72,83.49,11
24520,1997,35,0.336,296.1,83.19,76.31,79.75,11
24521,1997,36,0.318,295.1,82.53,68.55,75.54,11
24522,1997,37,0.297,293.65,80.21,61.17,70.69,11
24523,1997,38,0.271,291.81,74.0,58.3,66.15,11
24524,1997,39,0.24,288.93,62.91,65.32,64.11,11
24525,1997,40,0.208,286.14,50.96,67.31,59.13,11
24526,1997,41,0.182,284.15,44.83,59.08,51.96,11
24527,1997,42,0.163,281.76,44.46,55.13,49.8,11
24528,1997,43,0.144,278.17,44.79,57.9,51.35,11
24529,1997,44,0.124,274.45,43.94,58.81,51.38,11
24530,1997,45,0.1,270.65,38.21,58.82,48.51,11
24531,1997,46,0.078,266.28,32.63,61.08,46.86,11
24532,1997,47,0.063,261.57,29.51,64.81,47.16,11
24533,1997,48,0.052,257.59,27.52,67.58,47.55,11
24534,1997,49,0.047,255.44,28.28,66.25,47.27,11
24535,1997,50,0.043,254.22,30.39,62.73,46.56,11
24536,1997,51,0.042,253.77,33.94,59.84,46.89,11
24537,1997,52,0.04,253.68,39.71,58.99,49.35,11
24538,1998,1,0.039,254.97,44.26,52.58,48.42,11
24539,1998,2,0.042,257.33,50.34,40.87,45.6,11
24540,1998,3,0.044,258.86,52.91,34.21,43.56,11
24541,1998,4,0.045,259.28,50.37,34.28,42.32,11
24542,1998,5,0.046,259.93,46.34,36.71,41.53,11
24543,1998,6,0.047,261.4,41.89,37.73,39.81,11
24544,1998,7,0.05,263.17,38.19,38.79,38.49,11
24545,1998,8,0.053,264.12,36.66,42.37,39.51,11
24546,1998,9,0.057,265.71,35.85,43.61,39.73,11
24547,1998,10,0.063,267.89,35.89,44.68,40.28,11
24548,1998,11,0.072,270.81,37.02,44.61,40.81,11
24549,1998,12,0.086,273.85,40.04,44.45,42.25,11
24550,1998,13,0.106,277.78,45.29,40.53,42.91,11
24551,1998,14,0.131,281.89,50.45,34.86,42.65,11
24552,1998,15,0.168,285.95,58.17,29.95,44.06,11
24553,1998,16,0.212,289.74,66.19,27.73,46.96,11
24554,1998,17,0.262,292.95,73.46,28.05,50.76,11
24555,1998,18,0.303,294.79,76.99,34.19,55.59,11
24556,1998,19,0.341,296.51,79.83,38.38,59.1,11
24557,1998,20,0.371,298.06,78.78,40.18,59.48,11
24558,1998,21,0.395,298.89,78.05,44.1,61.07,11
24559,1998,22,0.409,299.54,75.74,43.04,59.39,11
24560,1998,23,0.415,300.23,73.81,41.3,57.56,11
24561,1998,24,0.413,300.69,71.63,42.98,57.31,11
24562,1998,25,0.409,300.71,70.79,47.49,59.14,11
24563,1998,26,0.404,300.58,70.95,53.09,62.02,11
24564,1998,27,0.399,301.02,71.27,50.61,60.94,11
24565,1998,28,0.393,301.75,71.61,46.08,58.84,11
24566,1998,29,0.387,302.61,72.4,40.92,56.66,11
24567,1998,30,0.377,303.16,72.38,38.12,55.25,11
24568,1998,31,0.36,303.05,70.22,39.13,54.68,11
24569,1998,32,0.345,302.34,68.33,43.59,55.96,11
24570,1998,33,0.333,301.27,67.35,47.18,57.27,11
24571,1998,34,0.322,300.34,67.44,47.29,57.36,11
24572,1998,35,0.31,299.75,69.51,40.61,55.06,11
24573,1998,36,0.294,298.77,69.39,32.2,50.79,11
24574,1998,37,0.275,297.26,67.96,25.42,46.69,11
24575,1998,38,0.255,295.28,64.55,21.84,43.19,11
24576,1998,39,0.235,292.5,59.67,26.94,43.3,11
24577,1998,40,0.215,289.49,54.34,32.65,43.5,11
24578,1998,41,0.192,286.68,49.81,33.48,41.64,11
24579,1998,42,0.167,283.71,46.57,35.85,41.21,11
24580,1998,43,0.143,280.94,44.92,35.11,40.02,11
24581,1998,44,0.121,277.84,42.45,35.49,38.97,11
24582,1998,45,0.104,274.53,41.23,35.91,38.57,11
24583,1998,46,0.09,271.01,41.25,37.1,39.17,11
24584,1998,47,0.078,267.83,41.66,36.36,39.01,11
24585,1998,48,0.069,265.28,42.7,33.45,38.08,11
24586,1998,49,0.06,263.23,41.46,31.09,36.27,11
24587,1998,50,0.053,261.82,42.67,27.4,35.03,11
24588,1998,51,0.05,260.45,45.18,28.83,37.0,11
24589,1998,52,0.046,258.62,49.28,35.07,42.18,11
24590,1999,1,0.045,257.6,54.3,39.7,47.0,11
24591,1999,2,0.046,257.37,57.98,40.84,49.41,11
24592,1999,3,0.047,256.57,59.25,45.08,52.16,11
24593,1999,4,0.048,254.92,56.42,54.3,55.36,11
24594,1999,5,0.048,253.81,51.13,63.52,57.32,11
24595,1999,6,0.051,254.63,46.44,64.67,55.56,11
24596,1999,7,0.054,256.57,41.78,62.53,52.16,11
24597,1999,8,0.056,259.12,38.95,58.88,48.92,11
24598,1999,9,0.06,263.26,38.34,50.68,44.51,11
24599,1999,10,0.069,268.69,40.11,40.81,40.46,11
24600,1999,11,0.084,274.34,44.04,31.74,37.89,11
24601,1999,12,0.103,278.9,49.22,26.39,37.8,11
24602,1999,13,0.127,282.74,55.94,22.41,39.17,11
24603,1999,14,0.158,286.87,62.51,16.93,39.72,11
24604,1999,15,0.193,290.8,69.08,11.9,40.49,11
24605,1999,16,0.23,293.07,72.83,14.49,43.66,11
24606,1999,17,0.263,294.26,73.5,22.09,47.8,11
24607,1999,18,0.292,295.4,72.53,30.99,51.76,11
24608,1999,19,0.321,296.79,71.86,36.64,54.25,11
24609,1999,20,0.354,298.03,71.72,40.59,56.15,11
24610,1999,21,0.388,299.5,75.32,39.09,57.2,11
24611,1999,22,0.411,300.94,77.14,31.2,54.17,11
24612,1999,23,0.424,302.07,78.73,24.73,51.73,11
24613,1999,24,0.426,302.74,78.87,23.33,51.1,11
24614,1999,25,0.42,303.38,76.94,21.73,49.34,11
24615,1999,26,0.41,303.88,74.0,21.47,47.73,11
24616,1999,27,0.4,304.5,71.73,19.26,45.5,11
24617,1999,28,0.389,304.74,69.5,20.05,44.78,11
24618,1999,29,0.377,304.35,67.34,25.97,46.66,11
24619,1999,30,0.362,303.76,64.67,33.01,48.84,11
24620,1999,31,0.347,302.74,62.76,41.52,52.14,11
24621,1999,32,0.333,301.73,61.22,48.4,54.81,11
24622,1999,33,0.322,300.99,60.63,49.55,55.09,11
24623,1999,34,0.313,300.22,61.82,48.37,55.09,11
24624,1999,35,0.298,298.73,61.56,50.68,56.12,11
24625,1999,36,0.278,297.14,59.44,48.37,53.91,11
24626,1999,37,0.252,295.64,54.17,41.16,47.67,11
24627,1999,38,0.225,294.36,46.76,31.23,38.99,11
24628,1999,39,0.199,292.2,39.38,30.09,34.73,11
24629,1999,40,0.172,289.14,31.75,36.28,34.01,11
24630,1999,41,0.145,285.12,25.6,49.31,37.45,11
24631,1999,42,0.122,280.56,22.9,66.13,44.51,11
24632,1999,43,0.101,276.93,21.97,67.27,44.62,11
24633,1999,44,0.084,273.7,21.45,63.39,42.42,11
24634,1999,45,0.071,270.32,20.91,59.71,40.31,11
24635,1999,46,0.061,266.5,21.41,58.81,40.11,11
24636,1999,47,0.053,263.21,22.17,56.62,39.39,11
24637,1999,48,0.047,261.14,23.1,51.3,37.2,11
24638,1999,49,0.044,259.63,25.75,46.97,36.36,11
24639,1999,50,0.042,259.53,29.28,37.9,33.59,11
24640,1999,51,0.042,259.59,34.45,32.9,33.68,11
24641,1999,52,0.041,259.56,41.31,30.5,35.9,11
24642,2000,1,0.04,259.23,45.97,31.34,38.66,11
24643,2000,2,0.04,258.13,48.83,36.87,42.85,11
24644,2000,3,0.039,256.75,48.01,43.87,45.94,11
24645,2000,4,0.039,256.46,44.77,46.94,45.85,11
24646,2000,5,0.039,257.51,40.04,47.36,43.7,11
24647,2000,6,0.039,258.82,34.48,48.25,41.37,11
24648,2000,7,0.039,260.33,28.61,49.22,38.91,11
24649,2000,8,0.038,262.38,25.26,47.9,36.58,11
24650,2000,9,0.041,265.34,24.44,43.96,34.2,11
24651,2000,10,0.045,267.87,24.13,43.75,33.94,11
24652,2000,11,0.052,271.09,24.78,42.89,33.84,11
24653,2000,12,0.059,274.2,25.78,42.77,34.28,11
24654,2000,13,0.072,278.25,28.43,38.62,33.53,11
24655,2000,14,0.092,282.99,31.87,30.95,31.41,11
24656,2000,15,0.117,286.94,35.44,26.39,30.92,11
24657,2000,16,0.153,289.74,41.59,27.81,34.7,11
24658,2000,17,0.194,291.86,46.93,33.57,40.25,11
24659,2000,18,0.23,293.42,48.85,43.1,45.98,11
24660,2000,19,0.259,294.56,47.72,53.32,50.52,11
24661,2000,20,0.289,295.8,44.73,58.88,51.8,11
24662,2000,21,0.312,296.91,39.58,61.03,50.31,11
24663,2000,22,0.333,297.95,36.4,56.93,46.67,11
24664,2000,23,0.346,298.13,36.16,60.38,48.27,11
24665,2000,24,0.362,298.01,44.5,68.93,56.72,11
24666,2000,25,0.376,297.6,53.79,77.1,65.44,11
24667,2000,26,0.386,297.52,61.5,81.38,71.44,11
24668,2000,27,0.387,297.74,64.82,79.41,72.12,11
24669,2000,28,0.381,297.82,65.31,79.52,72.42,11
24670,2000,29,0.378,298.09,67.31,79.09,73.2,11
24671,2000,30,0.375,298.58,70.86,76.07,73.46,11
24672,2000,31,0.359,298.12,68.85,79.27,74.06,11
24673,2000,32,0.341,297.69,65.44,81.87,73.65,11
24674,2000,33,0.325,297.58,61.75,79.77,70.76,11
24675,2000,34,0.302,296.81,55.39,80.02,67.7,11
24676,2000,35,0.279,295.35,50.76,82.78,66.77,11
24677,2000,36,0.257,293.6,47.28,82.37,64.83,11
24678,2000,37,0.238,291.75,45.97,79.29,62.63,11
24679,2000,38,0.225,290.57,46.97,71.29,59.13,11
24680,2000,39,0.211,289.05,46.33,64.03,55.18,11
24681,2000,40,0.191,287.57,42.26,52.27,47.26,11
24682,2000,41,0.167,285.72,37.38,42.7,40.04,11
24683,2000,42,0.143,283.73,34.23,35.29,34.76,11
24684,2000,43,0.121,281.48,33.07,30.83,31.95,11
24685,2000,44,0.099,278.53,30.15,31.06,30.6,11
24686,2000,45,0.083,276.09,28.85,27.0,27.93,11
24687,2000,46,0.073,273.59,30.9,24.45,27.68,11
24688,2000,47,0.065,271.66,33.29,19.4,26.34,11
24689,2000,48,0.063,270.88,38.21,9.48,23.84,11
24690,2000,49,0.062,269.99,42.43,3.41,22.92,11
24691,2000,50,0.058,268.55,45.3,2.44,23.87,11
24692,2000,51,0.056,267.36,49.23,3.35,26.29,11
24693,2000,52,0.059,266.72,59.73,3.72,31.72,11
24694,2001,1,0.063,265.84,73.57,6.05,39.81,11
24695,2001,2,0.056,264.6,73.34,10.51,41.92,11
24696,2001,3,0.059,263.84,76.06,14.3,45.18,11
24697,2001,4,0.062,263.91,72.9,15.72,44.31,11
24698,2001,5,0.062,264.11,64.32,18.93,41.63,11
24699,2001,6,0.064,264.29,57.41,25.91,41.66,11
24700,2001,7,0.067,264.96,52.08,31.9,41.99,11
24701,2001,8,0.074,267.37,51.91,30.68,41.3,11
24702,2001,9,0.084,270.37,54.3,27.54,40.92,11
24703,2001,10,0.101,273.69,60.42,25.06,42.74,11
24704,2001,11,0.121,277.75,66.27,21.05,43.66,11
24705,2001,12,0.137,281.15,67.74,19.18,43.46,11
24706,2001,13,0.154,284.5,69.12,16.56,42.84,11
24707,2001,14,0.17,286.6,68.01,18.14,43.07,11
24708,2001,15,0.185,288.41,65.06,20.89,42.97,11
24709,2001,16,0.206,290.36,63.11,25.4,44.25,11
24710,2001,17,0.235,291.43,62.14,36.03,49.09,11
24711,2001,18,0.268,292.03,62.87,52.07,57.47,11
24712,2001,19,0.3,292.39,62.86,68.77,65.81,11
24713,2001,20,0.327,293.01,60.01,81.15,70.58,11
24714,2001,21,0.348,293.38,56.23,90.22,73.22,11
24715,2001,22,0.369,293.2,54.67,96.01,75.34,11
24716,2001,23,0.387,294.2,58.03,94.54,76.29,11
24717,2001,24,0.404,296.09,66.69,86.86,76.77,11
24718,2001,25,0.413,297.46,73.07,78.73,75.9,11
24719,2001,26,0.417,299.3,77.73,65.36,71.54,11
24720,2001,27,0.414,301.02,78.54,50.63,64.59,11
24721,2001,28,0.402,302.17,75.71,42.49,59.1,11
24722,2001,29,0.386,302.91,71.78,38.55,55.17,11
24723,2001,30,0.371,303.69,69.28,33.95,51.62,11
24724,2001,31,0.357,304.11,68.91,30.62,49.76,11
24725,2001,32,0.337,303.16,64.23,36.82,50.52,11
24726,2001,33,0.32,301.98,60.28,40.87,50.58,11
24727,2001,34,0.308,300.92,59.87,41.68,50.78,11
24728,2001,35,0.295,298.99,60.77,48.3,54.54,11
24729,2001,36,0.283,296.67,62.79,53.33,58.06,11
24730,2001,37,0.272,294.36,66.22,54.3,60.26,11
24731,2001,38,0.267,292.17,71.0,54.95,62.97,11
24732,2001,39,0.261,290.05,73.75,53.66,63.71,11
24733,2001,40,0.253,287.32,74.24,55.37,64.8,11
24734,2001,41,0.242,284.45,75.74,56.03,65.89,11
24735,2001,42,0.229,281.98,79.04,52.23,65.64,11
24736,2001,43,0.213,279.3,81.87,48.14,65.0,11
24737,2001,44,0.193,276.29,82.62,45.75,64.19,11
24738,2001,45,0.166,272.59,78.82,46.59,62.7,11
24739,2001,46,0.14,268.97,75.62,46.62,61.12,11
24740,2001,47,0.123,265.82,75.81,44.93,60.37,11
24741,2001,48,0.102,261.5,72.85,49.38,61.11,11
24742,2001,49,0.084,257.45,67.12,56.07,61.59,11
24743,2001,50,0.073,254.29,66.66,60.8,63.73,11
24744,2001,51,0.065,252.15,67.68,66.11,66.9,11
24745,2001,52,0.06,251.12,71.4,70.63,71.02,11
24746,2002,1,0.058,251.58,76.58,69.73,73.16,11
24747,2002,2,0.06,253.42,80.8,60.48,70.64,11
24748,2002,3,0.068,257.07,88.59,43.17,65.88,11
24749,2002,4,0.078,261.01,93.93,26.66,60.3,11
24750,2002,5,0.089,264.9,93.67,14.53,54.1,11
24751,2002,6,0.102,268.56,93.33,8.07,50.7,11
24752,2002,7,0.117,272.09,92.35,4.98,48.67,11
24753,2002,8,0.129,275.11,92.67,3.41,48.04,11
24754,2002,9,0.142,277.56,94.02,3.13,48.57,11
24755,2002,10,0.155,280.13,94.96,3.19,49.07,11
24756,2002,11,0.171,283.05,95.49,2.86,49.18,11
24757,2002,12,0.191,285.62,96.06,3.64,49.85,11
24758,2002,13,0.208,287.88,95.34,4.56,49.95,11
24759,2002,14,0.226,289.97,93.81,6.13,49.97,11
24760,2002,15,0.244,291.7,91.26,8.59,49.92,11
24761,2002,16,0.268,293.68,88.21,11.87,50.04,11
24762,2002,17,0.299,295.75,87.47,14.23,50.85,11
24763,2002,18,0.331,297.34,87.44,18.01,52.72,11
24764,2002,19,0.36,298.75,87.06,21.42,54.24,11
24765,2002,20,0.38,299.81,82.08,25.73,53.9,11
24766,2002,21,0.389,300.49,75.27,30.42,52.85,11
24767,2002,22,0.393,301.25,67.32,28.56,47.94,11
24768,2002,23,0.391,301.8,60.22,27.32,43.77,11
24769,2002,24,0.381,302.56,54.37,25.31,39.84,11
24770,2002,25,0.374,303.56,52.37,20.47,36.42,11
24771,2002,26,0.364,304.32,50.47,17.84,34.16,11
24772,2002,27,0.353,304.84,48.12,16.61,32.37,11
24773,2002,28,0.34,305.0,45.77,18.06,31.92,11
24774,2002,29,0.326,304.82,42.5,22.41,32.45,11
24775,2002,30,0.317,304.23,42.07,29.7,35.89,11
24776,2002,31,0.313,303.66,46.12,34.54,40.33,11
24777,2002,32,0.311,303.05,50.17,37.88,44.02,11
24778,2002,33,0.306,302.11,52.47,39.62,46.05,11
24779,2002,34,0.297,301.03,53.4,40.46,46.93,11
24780,2002,35,0.285,299.44,54.8,43.76,49.28,11
24781,2002,36,0.271,297.11,55.93,48.89,52.41,11
24782,2002,37,0.258,293.91,57.45,58.92,58.18,11
24783,2002,38,0.247,290.78,59.32,69.67,64.49,11
24784,2002,39,0.234,287.92,58.34,76.12,67.23,11
24785,2002,40,0.216,285.06,54.72,77.89,66.3,11
24786,2002,41,0.197,281.6,52.56,82.42,67.49,11
24787,2002,42,0.173,277.73,49.97,88.65,69.31,11
24788,2002,43,0.148,274.03,47.46,86.59,67.02,11
24789,2002,44,0.131,271.17,48.14,77.81,62.97,11
24790,2002,45,0.124,269.02,53.46,65.98,59.72,11
24791,2002,46,0.122,267.32,63.28,54.38,58.83,11
24792,2002,47,0.12,265.49,72.83,46.41,59.62,11
24793,2002,48,0.111,263.39,79.89,41.47,60.68,11
24794,2002,49,0.105,261.83,85.45,37.15,61.3,11
24795,2002,50,0.096,259.43,91.85,38.21,65.03,11
24796,2002,51,0.086,257.28,93.18,43.34,68.26,11
24797,2002,52,0.072,256.4,88.3,45.79,67.05,11
24798,2003,1,0.057,255.65,73.82,49.66,61.74,11
24799,2003,2,0.048,254.49,61.76,54.87,58.32,11
24800,2003,3,0.04,252.89,48.0,61.75,54.87,11
24801,2003,4,0.031,251.32,33.24,69.66,51.45,11
24802,2003,5,0.025,251.28,22.88,73.97,48.42,11
24803,2003,6,0.02,252.44,16.09,73.82,44.95,11
24804,2003,7,0.02,253.91,13.06,73.2,43.13,11
24805,2003,8,0.02,255.82,11.7,71.43,41.56,11
24806,2003,10,0.023,259.95,9.83,70.73,40.28,11
24807,2003,11,0.031,261.99,12.24,73.48,42.86,11
24808,2003,12,0.045,265.37,18.2,72.68,45.44,11
24809,2003,13,0.065,270.55,25.13,65.61,45.37,11
24810,2003,14,0.091,276.66,31.77,53.51,42.64,11
24811,2003,15,0.121,282.07,37.53,44.89,41.21,11
24812,2003,16,0.151,286.9,41.17,39.96,40.56,11
24813,2003,17,0.182,290.93,42.3,39.07,40.69,11
24814,2003,18,0.217,295.09,43.98,32.98,38.48,11
24815,2003,19,0.256,298.05,46.64,27.28,36.96,11
24816,2003,20,0.293,299.98,46.45,24.91,35.68,11
24817,2003,21,0.323,301.42,44.42,23.01,33.71,11
24818,2003,22,0.341,301.58,40.03,26.05,33.04,11
24819,2003,23,0.35,300.75,37.99,37.05,37.52,11
24820,2003,24,0.355,299.76,40.44,52.8,46.62,11
24821,2003,25,0.363,298.76,46.11,66.76,56.43,11
24822,2003,26,0.372,297.73,54.08,79.76,66.92,11
24823,2003,27,0.383,296.99,62.72,85.35,74.04,11
24824,2003,28,0.397,296.64,73.04,88.46,80.75,11
24825,2003,29,0.406,296.43,80.63,90.92,85.77,11
24826,2003,30,0.41,296.45,86.31,91.1,88.7,11
24827,2003,31,0.412,296.71,90.36,89.48,89.92,11
24828,2003,32,0.404,296.59,91.16,89.48,90.32,11
24829,2003,33,0.394,296.78,91.22,85.99,88.61,11
24830,2003,34,0.38,296.69,90.38,81.35,85.87,11
24831,2003,35,0.364,296.09,90.49,76.55,83.52,11
24832,2003,36,0.347,295.34,90.65,66.39,78.52,11
24833,2003,37,0.328,294.57,90.46,52.11,71.28,11
24834,2003,38,0.303,293.62,87.47,39.31,63.39,11
24835,2003,39,0.277,291.7,80.47,35.68,58.07,11
24836,2003,40,0.245,288.93,69.57,38.53,54.05,11
24837,2003,41,0.217,286.27,62.72,37.59,50.16,11
24838,2003,42,0.187,282.65,57.09,46.51,51.8,11
24839,2003,43,0.161,278.78,53.93,53.07,53.5,11
24840,2003,44,0.141,275.91,53.44,48.79,51.11,11
24841,2003,45,0.123,273.05,52.17,44.74,48.46,11
24842,2003,46,0.104,269.52,50.28,45.15,47.71,11
24843,2003,47,0.083,265.11,44.84,49.21,47.03,11
24844,2003,48,0.069,261.5,42.58,50.49,46.53,11
24845,2003,49,0.062,259.22,43.63,49.32,46.47,11
24846,2003,50,0.057,257.41,47.03,47.98,47.5,11
24847,2003,51,0.049,254.98,45.28,53.65,49.46,11
24848,2003,52,0.042,251.49,43.66,67.17,55.41,11
24849,2004,1,0.036,248.61,39.63,78.49,59.06,11
24850,2004,5,0.036,249.19,36.6,79.64,58.12,11
24851,2004,6,0.038,250.96,33.78,77.48,55.63,11
24852,2004,7,0.042,252.81,31.87,74.96,53.41,11
24853,2004,8,0.048,254.95,33.12,72.37,52.74,11
24854,2004,9,0.056,256.44,35.07,71.56,53.31,11
24855,2004,10,0.067,260.38,38.49,68.25,53.37,11
24856,2004,25,0.395,296.85,63.75,79.43,71.59,11
24857,2004,26,0.394,296.48,65.69,85.39,75.54,11
24858,2004,27,0.397,296.58,69.79,85.52,77.65,11
24859,2004,28,0.397,296.73,73.0,85.67,79.33,11
24860,2004,30,0.39,297.26,78.08,85.34,81.71,11
24861,2004,31,0.384,297.54,81.34,83.87,82.61,11
24862,2004,32,0.375,297.79,83.17,81.69,82.43,11
24863,2004,33,0.363,297.59,82.46,80.15,81.31,11
24864,2004,34,0.355,297.27,83.95,76.35,80.15,11
24865,2004,35,0.345,296.84,86.8,69.42,78.11,11
24866,2004,36,0.331,296.2,87.62,57.74,72.68,11
24867,2004,37,0.316,295.21,88.51,45.44,66.97,11
24868,2004,38,0.3,293.62,87.65,39.08,63.37,11
24869,2004,39,0.285,291.78,84.9,34.82,59.86,11
24870,2004,40,0.268,289.54,81.21,32.16,56.69,11
24871,2004,41,0.25,287.5,78.97,25.27,52.12,11
24872,2004,42,0.234,285.02,80.41,23.55,51.98,11
24873,2004,43,0.22,282.42,82.93,23.52,53.22,11
24874,2004,44,0.207,280.08,86.09,20.68,53.38,11
24875,2004,45,0.193,277.01,88.49,21.91,55.2,11
24876,2004,46,0.179,273.54,90.97,24.93,57.95,11
24877,2004,47,0.162,270.45,92.62,25.08,58.85,11
24878,2004,48,0.137,266.72,92.15,27.45,59.8,11
24879,2004,49,0.106,262.44,84.36,34.81,59.58,11
24880,2004,50,0.086,258.47,80.31,42.95,61.63,11
24881,2004,51,0.075,256.58,79.63,46.79,63.21,11
24882,2004,52,0.068,255.21,82.13,51.64,66.88,11
24883,2005,1,0.062,252.88,81.7,62.95,72.33,11
24884,2005,2,0.058,250.79,76.92,70.78,73.85,11
24885,2005,3,0.052,247.82,67.11,79.88,73.49,11
24886,2005,4,0.048,245.32,56.52,87.99,72.25,11
24887,2005,5,0.045,243.68,46.49,93.23,69.86,11
24888,2005,6,0.042,244.29,36.95,93.29,65.12,11
24889,2005,7,0.042,247.56,31.35,89.87,60.61,11
24890,2005,8,0.045,251.86,30.67,82.47,56.57,11
24891,2005,9,0.053,255.53,32.92,76.14,54.53,11
24892,2005,10,0.065,259.96,37.46,69.74,53.6,11
24893,2005,11,0.084,264.86,44.2,63.19,53.7,11
24894,2005,12,0.107,271.24,51.46,52.5,51.98,11
24895,2005,13,0.135,276.95,59.78,43.08,51.43,11
24896,2005,14,0.165,282.56,66.08,32.33,49.2,11
24897,2005,15,0.198,287.97,71.35,22.43,46.89,11
24898,2005,16,0.237,291.47,75.52,21.02,48.27,11
24899,2005,18,0.313,296.06,80.29,26.4,53.35,11
24900,2005,19,0.353,297.57,83.64,30.33,56.98,11
24901,2005,20,0.334,299.55,63.43,27.96,45.7,11
24902,2005,21,0.413,299.86,85.13,35.92,60.53,11
24903,2005,22,0.424,300.05,82.47,38.85,60.66,11
24904,2005,23,0.429,299.96,80.24,44.0,62.12,11
24905,2005,24,0.429,299.93,79.5,50.81,65.16,11
24906,2005,25,0.423,299.6,77.88,58.42,68.15,11
24907,2005,26,0.418,299.35,77.54,64.82,71.18,11
24908,2005,27,0.413,299.44,77.59,64.76,71.18,11
24909,2005,28,0.409,299.7,78.77,63.88,71.33,11
24910,2005,29,0.404,299.53,80.33,66.76,73.54,11
24911,2005,30,0.396,299.73,81.47,67.0,74.24,11
24912,2005,31,0.392,299.81,85.4,66.07,75.73,11
24913,2005,32,0.388,299.95,88.68,63.81,76.25,11
24914,2005,33,0.379,300.09,89.42,57.77,73.6,11
24915,2005,34,0.364,299.87,87.97,51.4,69.69,11
24916,2005,35,0.344,299.24,86.08,45.32,65.7,11
24917,2005,36,0.325,298.59,84.51,33.72,59.11,11
24918,2005,37,0.306,297.66,83.76,21.58,52.67,11
24919,2005,38,0.287,296.3,81.46,12.32,46.89,11
24920,2005,39,0.267,294.46,76.36,8.04,42.2,11
24921,2005,40,0.247,291.69,70.93,10.91,40.92,11
24922,2005,41,0.228,288.87,68.46,11.94,40.2,11
24923,2005,42,0.208,286.22,67.83,11.83,39.83,11
24924,2005,43,0.187,283.58,67.7,14.04,40.87,11
24925,2005,44,0.166,280.69,67.27,16.54,41.9,11
24926,2005,45,0.141,277.72,63.54,18.09,40.81,11
24927,2005,46,0.118,275.41,60.21,16.38,38.3,11
24928,2005,47,0.096,272.27,55.04,17.9,36.47,11
24929,2005,48,0.082,268.99,54.88,18.79,36.83,11
24930,2005,49,0.075,265.88,56.93,21.03,38.98,11
24931,2005,50,0.068,264.1,60.29,19.24,39.76,11
24932,2005,51,0.061,262.34,61.34,21.43,41.39,11
24933,2005,52,0.055,260.58,61.8,26.01,43.9,11
24934,2006,1,0.05,258.61,61.74,34.46,48.1,11
24935,2006,2,0.05,257.3,62.15,41.23,51.69,11
24936,2006,3,0.047,256.2,56.67,47.17,51.92,11
24937,2006,4,0.043,255.13,47.48,54.06,50.77,11
24938,2006,5,0.039,254.1,38.72,63.43,51.07,11
24939,2006,6,0.035,253.32,29.77,71.17,50.47,11
24940,2006,7,0.033,253.07,23.15,76.2,49.68,11
24941,2006,8,0.031,252.51,19.4,81.76,50.58,11
24942,2006,9,0.032,253.26,17.91,83.34,50.63,11
24943,2006,10,0.037,255.42,18.8,83.58,51.19,11
24944,2006,11,0.046,259.75,21.02,79.12,50.07,11
24945,2006,12,0.058,265.33,25.02,71.42,48.22,11
24946,2006,13,0.077,271.39,30.96,62.16,46.56,11
24947,2006,14,0.103,278.01,37.17,48.57,42.87,11
24948,2006,15,0.136,282.82,43.8,41.84,42.82,11
24949,2006,16,0.174,286.9,50.18,39.51,44.84,11
24950,2006,17,0.211,290.37,53.2,41.21,47.2,11
24951,2006,18,0.249,293.06,56.09,45.37,50.73,11
24952,2006,19,0.291,295.35,59.83,47.15,53.49,11
24953,2006,20,0.332,297.3,62.4,46.44,54.42,11
24954,2006,21,0.365,298.67,64.4,46.0,55.2,11
24955,2006,22,0.391,299.43,66.5,43.99,55.24,11
24956,2006,23,0.415,299.9,73.47,44.27,58.87,11
24957,2006,24,0.43,300.34,80.56,46.42,63.49,11
24958,2006,25,0.436,300.75,85.4,47.1,66.25,11
24959,2006,26,0.439,301.16,88.8,47.38,68.09,11
24960,2006,27,0.436,301.6,89.77,45.24,67.5,11
24961,2006,28,0.429,302.07,88.64,43.13,65.89,11
24962,2006,29,0.414,302.59,85.31,41.13,63.22,11
24963,2006,30,0.395,302.75,81.24,41.68,61.46,11
24964,2006,31,0.379,303.05,79.7,39.31,59.51,11
24965,2006,32,0.362,303.36,77.06,35.06,56.06,11
24966,2006,33,0.343,302.92,72.48,32.29,52.39,11
24967,2006,34,0.325,301.76,68.9,33.58,51.24,11
24968,2006,35,0.312,300.2,70.56,36.06,53.31,11
24969,2006,36,0.299,298.43,72.54,35.41,53.98,11
24970,2006,37,0.284,296.91,73.09,28.47,50.78,11
24971,2006,38,0.267,295.04,70.62,24.2,47.41,11
24972,2006,39,0.247,292.71,65.66,24.61,45.14,11
